mjd,R,err_R,B,err_B,V,err_V,i',err_i',r',err_r'
54109.10106382979,15.740489570305591,0.0457135114253607,17.942811190291053,0.19011957660806802,16.552973825392016,0.05693902739114621,15.477159386332026,0.10338729700415412,15.9631580808432,0.06590894512624877
54110.10638297872,15.766374700669914,0.04596547251762696,17.966253149845727,0.19288757598095926,16.57914363091492,0.0574731364899205,15.505630544303514,0.10460665160620695,15.990905926162725,0.06648712507854009
54111.11170212766,15.792028890799827,0.04621663187176577,17.98949705176763,0.19548766433319315,16.605081878230926,0.057988850335077904,15.533842171978165,0.10575575634966194,16.01840347725272,0.06703954112101541
54112.117021276594,15.817443548142947,0.0464669750624411,18.012555090666382,0.19791859306062418,16.630783343498535,0.058485675354798025,15.561774874316555,0.10683370691824313,16.045636594017807,0.06756569742634587
54113.12234042553,15.842610430696304,0.04671658092753774,18.035437946281796,0.20018096490315018,16.6562428396142,0.05896343712970077,15.589410553978944,0.1078404973127253,16.072591964275254,0.06806551219817819
54114.12765957447,15.86752164136199,0.04696562337069753,18.058154745442124,0.20227704948783726,16.681455204797203,0.05942226298190559,15.6167324215089,0.10877693794527316,16.099257105829565,0.06853928854826442
54115.132978723406,15.892169621807284,0.047214371016956296,18.080713042392794,0.20421059118947474,16.706415293936573,0.05986256061509815,15.643724995604096,0.10964456761631831,16.12562036337399,0.06898768062667732
54116.13829787234,15.916547145850217,0.0474631846043893,18.103118816693772,0.2059866132149568,16.731117972576705,0.060284993451749015,15.670374093907178,0.11044556165690005,16.15167090043895,0.06941165610146606
54117.14361702128,15.940647312386702,0.047712512036217104,18.125376487699384,0.2076112215073936,16.755558113388723,0.060690453267368306,15.696666814828212,0.111182638316343,16.177398686658442,0.06981245600144437
54118.14893617021,15.964463537873598,0.047962881028745956,18.14748894446953,0.20909141171144652,16.779730594935245,0.061080030664398835,15.722591510998967,0.1118589652430208,16.202794480650105,0.07019155284209981
54119.15425531915,15.987989548391795,0.04821488932757498,18.16945758982402,0.21043488210167377,16.80363030253173,0.06145498387867831,15.748137755035891,0.11247806770474061,16.227849808865066,0.07055060783719791
54120.15957446808,16.01121937130449,0.04846919249638443,18.191282397133243,0.2116498550040406,16.82725213096625,0.0618167063397686,15.773296298332205,0.11304373995776765,16.252556940765565,0.07089142792099161
54121.164893617024,16.034147326527393,0.048726489324501764,18.212961978353192,0.2127449088556614,16.850590988841688,0.06216669337431074,15.798059023655497,0.11355996095675298,16.276908860731183,0.07121592317340826
54122.17021276596,16.056768017438134,0.048987504936040614,18.234493661748587,0.21372882265269091,16.87364180428422,0.06250650839265723,15.822418892357739,0.11403081537724723,16.300899237101554,0.07152606516887795
54123.175531914894,16.07907632143785,0.049252971743946654,18.255873577717097,0.2146104341412084,16.896399531765226,0.06283774885305646,15.846369887018128,0.11446042069406591,16.324522388773524,0.07182384666146206
54124.18085106383,16.10106738018703,0.049523608434241,18.27709675111172,0.2153985127013203,16.91885915976543,0.06316201229105112,15.869906950343228,0.11485286086232148,16.347773249771638,0.07211124293677976
54125.186170212764,16.122736589540093,0.049800097223785256,18.298157198478364,0.2161016474908227,16.94101571903903,0.06348086265484276,15.89302592115337,0.11521212693099357,16.370647332213537,0.07239017510395954
54126.1914893617,16.144079589194423,0.05008305968309796,18.319048028664213,0.2167281510467835,16.962864291215652,0.06379579720927038,15.915723468249197,0.11554206474830958,16.39314068807748,0.07266247550949011
54127.19680851064,16.165092252078274,0.05037303149263621,18.339761545306928,0.21728597819908674,16.98440001750498,0.06410821423465479,15.937997022936532,0.11584632974066102,16.41524987016345,0.07292985543396749
54128.20212765958,16.185770673498343,0.05067043649904675,18.360289349803754,0.21778265984893824,17.005618107281933,0.06441938177486879,15.95984471094014,0.1161283486047186,16.436971892628932,0.07319387516983104
